"id","rightsHolder","datasetName","basisOfRecord","year","month","latitude","longitude","coordinatePrecision","coordinateUncertaintyInMeters","dataGeneralizations","taxonID","scientificName","taxonRank","kingdom","phylum","class","order","family","genus","occurrenceID","dataSource","datasetID","dataQuality","TOWNID","type","taxaKingdomGroup","taxaSubGroup"
"64521c00d9db0801d6b1fda8","台灣生物多樣性網絡 TBN","觀察家生態顧問有限公司紅外線自動相機調查資料","MachineObservation","2013","03","22.2957036030859","120.876014752841","0.01","30","true","t0085944","Muntiacus reevesi micrurus","subspecies","Animalia","Chordata","Mammalia","Artiodactyla","Cervidae","Muntiacus","9d1ad49c-8de7-4fb6-8f10-4a444e3e1746","TBIA","","good","V14","land","Animalia","Mammals"
"645a7d810d1f13005d3a6b1c","臺灣國家公園生物多樣性資料庫","109-110年度玉山國家公園塔塔加地區中大型草食性動物組成與植被消長關係調查計畫","Occurrence","2021","05","23.478522","120.891479","","<25公尺","false","t0085944","Muntiacus reevesi micrurus","subspecies","Animalia","Chordata","Mammalia","Artiodactyla","Cervidae","Muntiacus","952577E1-2994-4D31-B26E-21184E35EF12","TBIA","","good","M12","land","Animalia","Mammals"
"64520ef0d9db0801d6afc3a2","台灣生物多樣性網絡 TBN","生物多樣性研究所植物標本館(TAIE)苔蘚資料","PreservedSpecimen","2009","09","24.1145","121.32286111111111","","0","false","t0073437","Conocephalum conicum","species","Plantae","Marchantiophyta","Marchantiopsida","Marchantiales","Conocephalaceae","Conocephalum","4822b0aa-3378-4780-bcbd-c7487f4ad6f2","TBIA","","good","M13","land","Plantae","Mosses"
"64520ef0d9db0801d6afc3a1","台灣生物多樣性網絡 TBN","生物多樣性研究所植物標本館(TAIE)苔蘚資料","PreservedSpecimen","2014","07","24.82713889","121.73372222222223","","0","false","t0058609","Neckeropsis nitidula","species","Plantae","Bryophyta","Bryopsida","Leucodontales","Neckeraceae","Neckeropsis","a2155b8f-f721-4b0d-ab67-b4735dfe09ce","TBIA","","good","G03","land","Plantae","Mosses"
"655f2e64ffe55200170fd130","GBIF","iNaturalist Research-grade Observations","HumanObservation","2022","08","24.406438","121.359663","","16.0","","t0074735","Marchantia polymorpha","species","Plantae","Marchantiophyta","Marchantiopsida","Marchantiales","Marchantiaceae","Marchantia","4405116380","TBIA","","good","G11","land","Plantae","Mosses"
"64520eecd9db0801d6afa7cf","台灣生物多樣性網絡 TBN","生物多樣性研究所植物標本館(TAIE)苔蘚資料","PreservedSpecimen","2010","05","23.36027778","121.16366666666667","","0","false","t0024502","Phaeoceros","genus","Plantae","Anthocerotophyta","Anthocerotopsida","Notothyladales","Notothyladaceae","","0bb9d323-b2b2-4e36-a651-235166da0d7b","TBIA","","good","U13","land","Plantae","Mosses"
"64520eecd9db0801d6afa86a","台灣生物多樣性網絡 TBN","生物多樣性研究所植物標本館(TAIE)苔蘚資料","PreservedSpecimen","2010","07","23.33755556","121.19213888888889","","0","false","t0057392","Fissidens geminiflorus","species","Plantae","Bryophyta","Bryopsida","Fissidentales","Fissidentaceae","Fissidens","e15eeda6-7d47-41e8-8543-8da5495048bc","TBIA","","good","U13","land","Plantae","Mosses"
"64520eefd9db0801d6afbc4f","台灣生物多樣性網絡 TBN","生物多樣性研究所植物標本館(TAIE)苔蘚資料","PreservedSpecimen","2007","09","24.71016111111111","121.438075","","0","false","t0069716","Tuyamaella molischii","species","Plantae","Marchantiophyta","Jungermanniopsida","Porellales","Lejeuneaceae","Tuyamaella","4a54d8fd-317d-4be8-9f09-fb0a3514fb4d","TBIA","","good","H13","land","Plantae","Mosses"
"64520eecd9db0801d6afa787","台灣生物多樣性網絡 TBN","生物多樣性研究所植物標本館(TAIE)苔蘚資料","PreservedSpecimen","2010","05","23.36386111","121.15358333333334","","0","false","t0005095","Hypopterygiaceae","family","Plantae","Bryophyta","Bryopsida","Hookeriales","","","c3e3594a-ea2c-4329-8db6-324a02fd83f1","TBIA","","good","U13","land","Plantae","Mosses"
"64520ef0d9db0801d6afc2b6","台灣生物多樣性網絡 TBN","生物多樣性研究所植物標本館(TAIE)苔蘚資料","PreservedSpecimen","2012","11","23.57941667","120.79969444444444","","0","false","t0073421","Cololejeunea trichomanis","species","Plantae","Marchantiophyta","Jungermanniopsida","Porellales","Lejeuneaceae","Cololejeunea","7caf1d5c-9ae9-4430-986e-6fd2cc8f60d7","TBIA","","good","Q20","land","Plantae","Mosses"
"64520ef1d9db0801d6afc5db","台灣生物多樣性網絡 TBN","生物多樣性研究所植物標本館(TAIE)苔蘚資料","PreservedSpecimen","2011","05","23.92997222","120.89452777777778","","0","false","t0024158","Leucobryum","genus","Plantae","Bryophyta","Bryopsida","Dicranales","Leucobryaceae","","4f2768bc-2e52-4116-bca7-45e26f35f038","TBIA","","good","M09","land","Plantae","Mosses"
"655f4a2cffe55200171770e9","GBIF","iNaturalist Research-grade Observations","HumanObservation","2019","01","25.032856","121.719768","","8.0","","t0074734","Marchantia pinnata","species","Plantae","Marchantiophyta","Marchantiopsida","Marchantiales","Marchantiaceae","Marchantia","2294424046","TBIA","","good","F22","land","Plantae","Mosses"
"64520eecd9db0801d6afa77b","台灣生物多樣性網絡 TBN","生物多樣性研究所植物標本館(TAIE)苔蘚資料","PreservedSpecimen","2010","05","23.35552778","121.15286111111112","","0","false","t0074548","Leptolejeunea elliptica","species","Plantae","Marchantiophyta","Jungermanniopsida","Porellales","Lejeuneaceae","Leptolejeunea","328e2f4e-dcd4-4ecf-84eb-48f443ea9e2a","TBIA","","good","U13","land","Plantae","Mosses"
"64520ef1d9db0801d6afc3c8","台灣生物多樣性網絡 TBN","生物多樣性研究所植物標本館(TAIE)苔蘚資料","PreservedSpecimen","2014","07","22.22413889","120.80461111111111","","0","false","t0058348","Taxiphyllum taxirameum","species","Plantae","Bryophyta","Bryopsida","Hypnales","Hypnaceae","Taxiphyllum","a7aaf761-c183-458a-94f9-ad0a63313e24","TBIA","","good","T32","land","Plantae","Mosses"
"64520ef0d9db0801d6afbff6","台灣生物多樣性網絡 TBN","生物多樣性研究所植物標本館(TAIE)苔蘚資料","PreservedSpecimen","2012","03","24.18580556","120.73644444444444","","0","false","t0094603","Leskeella","genus","Plantae","Bryophyta","Bryopsida","Dicranales","Ditrichaceae","","941fa4d5-4bca-4dcf-a7b4-236f413d80e6","TBIA","","good","B08","land","Plantae","Mosses"
"64520ef1d9db0801d6afc77c","台灣生物多樣性網絡 TBN","生物多樣性研究所植物標本館(TAIE)苔蘚資料","PreservedSpecimen","2015","11","25.15255556","121.54888888888888","","0","false","t0058087","Isopterygium minutirameum","species","Plantae","Bryophyta","Bryopsida","Hypnales","Hypnaceae","Isopterygium","a4833395-789a-4dde-bf7d-d5c8e4cf8354","TBIA","","good","A16","land","Plantae","Mosses"
"645b45d10d1f1300703cb3be","臺灣國家公園生物多樣性資料庫","陽明山國家公園夢幻湖生態保護區棲地調查與監測","Occurrence","2015","04","25.1686167","121.5518696","","<25公尺","false","t0058278","Sphagnum cuspidatum","species","Plantae","Bryophyta","Sphagnopsida","Sphagnales","Sphagnaceae","Sphagnum","D4E7F290-B231-406C-A35D-76E592BF9456","TBIA","","good","A16","land","Plantae","Mosses"
"64520ef2d9db0801d6afcabe","台灣生物多樣性網絡 TBN","生物多樣性研究所植物標本館(TAIE)苔蘚資料","PreservedSpecimen","2016","02","24.51290556","121.61136388888889","","0","false","t0023316","Brachythecium","genus","Plantae","Bryophyta","Bryopsida","Hypnales","Brachytheciaceae","","99d89d81-58a9-4dd3-989a-8f28698eaeda","TBIA","","good","G11","land","Plantae","Mosses"
"64520ef1d9db0801d6afc742","台灣生物多樣性網絡 TBN","生物多樣性研究所植物標本館(TAIE)苔蘚資料","PreservedSpecimen","2015","05","25.16644167","121.56155833333332","","0","false","t0074982","Odontoschisma grosseverrucosum","species","Plantae","Marchantiophyta","Jungermanniopsida","Jungermanniales","Cephaloziaceae","Odontoschisma","9b593b1a-582d-4dac-831d-982557358b44","TBIA","","good","A16","land","Plantae","Mosses"
"655f44e8ffe552001715ee2f","GBIF","iNaturalist Research-grade Observations","HumanObservation","2022","04","23.633363","120.790475","","35.0","","t0073437","Conocephalum conicum","species","Plantae","Marchantiophyta","Marchantiopsida","Marchantiales","Conocephalaceae","Conocephalum","4407316468","TBIA","","good","M04","land","Plantae","Mosses"
"6458d120a0a307002cfaf7f8","臺灣國家公園生物多樣性資料庫","陽明山國家公園夢幻湖生態保護區棲地調查與監測","Occurrence","2015","04","25.1693754","121.5517539","","<25公尺","false","t0058278","Sphagnum cuspidatum","species","Plantae","Bryophyta","Sphagnopsida","Sphagnales","Sphagnaceae","Sphagnum","0EBE10D2-0014-4889-AA8A-0FB50EBFA3C6","TBIA","","good","A16","land","Plantae","Mosses"
"64520ef1d9db0801d6afc45a","台灣生物多樣性網絡 TBN","生物多樣性研究所植物標本館(TAIE)苔蘚資料","PreservedSpecimen","2014","07","22.17438889","120.72236111111111","","0","false","t0057308","Ectropothecium obtusulum","species","Plantae","Bryophyta","Bryopsida","Hypnales","Hypnaceae","Ectropothecium","e1079085-cf21-4ee3-9bfc-6c88fe95e0d9","TBIA","","good","T32","land","Plantae","Mosses"
"64521630d9db0801d6b0e14b","台灣生物多樣性網絡 TBN","武陵七家灣溪流域矽藻調查","HumanObservation","2019","07","24.382139","121.310111","","0.0","false","t0024682","Reimersia","genus","Plantae","Bryophyta","Bryopsida","Pottiales","Pottiaceae","","b1c56528-fb5d-4a98-bdd9-df0e59efc811","TBIA","","good","B29","land","Plantae","Mosses"
"64520eebd9db0801d6afa394","台灣生物多樣性網絡 TBN","生物多樣性研究所植物標本館(TAIE)苔蘚資料","PreservedSpecimen","2006","06","25.08944444","121.6290611111111","","0","false","t0086641","Bazzania tridens var. assamica","variety","Plantae","Marchantiophyta","Jungermanniopsida","Jungermanniales","Lepidoziaceae","Bazzania","a4b17c46-e035-40f8-9295-5b47050165ff","TBIA","","good","F28","land","Plantae","Mosses"
"64520eecd9db0801d6afa79c","台灣生物多樣性網絡 TBN","生物多樣性研究所植物標本館(TAIE)苔蘚資料","PreservedSpecimen","2010","05","23.35747222","121.15769444444445","","0","false","t0024478","Pellia","genus","Plantae","Marchantiophyta","Jungermanniopsida","Pelliales","Pelliaceae","","c6c3c978-fd3b-4264-b8b1-f3dbd8fe0dee","TBIA","","good","U13","land","Plantae","Mosses"
"64520ef1d9db0801d6afc582","台灣生物多樣性網絡 TBN","生物多樣性研究所植物標本館(TAIE)苔蘚資料","PreservedSpecimen","2010","08","24.50938889","121.61002777777777","","0","false","t0024553","Plagiothecium","genus","Plantae","Bryophyta","Bryopsida","Hypnales","Plagiotheciaceae","","6d499ec3-fe19-4f85-9ee6-0b292525b0a3","TBIA","","good","G11","land","Plantae","Mosses"
"655f46a3ffe5520017165120","GBIF","iNaturalist Research-grade Observations","HumanObservation","2019","03","24.497016","121.538478","","1052.0","","t0073437","Conocephalum conicum","species","Plantae","Marchantiophyta","Marchantiopsida","Marchantiales","Conocephalaceae","Conocephalum","2238802078","TBIA","","good","G11","land","Plantae","Mosses"
"655f4a27ffe5520017175fe6","GBIF","iNaturalist Research-grade Observations","HumanObservation","2021","03","24.043888","121.191126","","9.0","","t0073438","Conocephalum japonicum","species","Plantae","Marchantiophyta","Marchantiopsida","Marchantiales","Conocephalaceae","Conocephalum","3337778476","TBIA","","good","M13","land","Plantae","Mosses"
"655f5ca2ffe55200171bfbb2","GBIF","iNaturalist Research-grade Observations","HumanObservation","2021","05","23.596375","120.585902","","4.0","","t0075685","Ricciocarpos natans","species","Plantae","Marchantiophyta","Marchantiopsida","Marchantiales","Ricciaceae","Ricciocarpos","3113588096","TBIA","","good","P07","land","Plantae","Mosses"
"655f357effe55200171201f3","GBIF","iNaturalist Research-grade Observations","HumanObservation","2019","04","23.125409","120.532914","","20.0","","t0074731","Marchantia emarginata","species","Plantae","Marchantiophyta","Marchantiopsida","Marchantiales","Marchantiaceae","Marchantia","3384610363","TBIA","","good","D37","land","Plantae","Mosses"
"64520ef0d9db0801d6afbf74","台灣生物多樣性網絡 TBN","生物多樣性研究所植物標本館(TAIE)苔蘚資料","PreservedSpecimen","2012","02","23.72930556","120.78844444444444","","0","false","t0059118","Pseudotaxiphyllum pohliaecarpum","species","Plantae","Bryophyta","Bryopsida","Hypnales","Hypnaceae","Pseudotaxiphyllum","8c6a4f92-34ed-4036-bde3-d273457cbfad","TBIA","","good","M07","land","Plantae","Mosses"
"64520ef1d9db0801d6afc7a2","台灣生物多樣性網絡 TBN","生物多樣性研究所植物標本館(TAIE)苔蘚資料","PreservedSpecimen","2015","11","23.82784722","120.80226666666667","","0","false","t0074842","Monosolenium tenerum","species","Plantae","Marchantiophyta","Marchantiopsida","Marchantiales","Monosoleniaceae","Monosolenium","84de0f1e-296a-4126-9c1c-91734c74ec82","TBIA","","good","M05","land","Plantae","Mosses"
"655f51ddffe5520017198133","GBIF","iNaturalist Research-grade Observations","HumanObservation","2023","07","25.107222","121.570663","","9.0","","t0075612","Reboulia hemisphaerica","species","Plantae","Marchantiophyta","Marchantiopsida","Marchantiales","Aytoniaceae","Reboulia","4405084724","TBIA","","good","A15","land","Plantae","Mosses"
"64520ef0d9db0801d6afc297","台灣生物多樣性網絡 TBN","生物多樣性研究所植物標本館(TAIE)苔蘚資料","PreservedSpecimen","2009","09","24.1145","121.32286111111111","","0","false","t0023846","Fissidens","genus","Plantae","Bryophyta","Bryopsida","Fissidentales","Fissidentaceae","","239ffcfa-bcb3-4c17-9642-7ddb234db0a3","TBIA","","good","M13","land","Plantae","Mosses"
"64520ef1d9db0801d6afc790","台灣生物多樣性網絡 TBN","生物多樣性研究所植物標本館(TAIE)苔蘚資料","PreservedSpecimen","2015","07","25.18985556","121.55813333333333","","0","false","t0058433","Trematodon longicollis","species","Plantae","Bryophyta","Bryopsida","Dicranales","Dicranaceae","Trematodon","e64b7adf-6860-4c97-8dbd-af404a5dc0e3","TBIA","","good","A16","land","Plantae","Mosses"
"655f5fd8ffe55200171c7374","GBIF","University of Cincinnati, Margaret H. Fulford Herbarium - Bryophytes","PreservedSpecimen","1980","06","24.5833","121.4","","2017.0","","t0075367","Plagiochila ovalifolia","species","Plantae","Marchantiophyta","Jungermanniopsida","Jungermanniales","Plagiochilaceae","Plagiochila","3416712200","TBIA","","good","J14","land","Plantae","Mosses"
"655f3d0affe5520017141f09","GBIF","iNaturalist Research-grade Observations","HumanObservation","2022","10","24.180072","121.403594","","4.0","","t0074735","Marchantia polymorpha","species","Plantae","Marchantiophyta","Marchantiopsida","Marchantiales","Marchantiaceae","Marchantia","4405174388","TBIA","","good","U11","land","Plantae","Mosses"
"64520ef1d9db0801d6afc6e3","台灣生物多樣性網絡 TBN","生物多樣性研究所植物標本館(TAIE)苔蘚資料","PreservedSpecimen","2015","05","23.84261111","120.95733333333334","","0","false","t0074574","Leucoloma okamurae","species","Plantae","Bryophyta","Bryopsida","Dicranales","Dicranaceae","Leucoloma","636c7aa6-db4d-41f8-a3cd-ad6c13eaadee","TBIA","","good","M12","land","Plantae","Mosses"
"64520eecd9db0801d6afa8f4","台灣生物多樣性網絡 TBN","生物多樣性研究所植物標本館(TAIE)苔蘚資料","PreservedSpecimen","2010","05","23.32872222","121.22583333333334","","0","false","t0005117","Meteoriaceae","family","Plantae","Bryophyta","Bryopsida","Leucodontales","","","4dc66f4f-fc5f-4075-9552-26264d80b866","TBIA","","good","U13","land","Plantae","Mosses"
"655f40beffe552001714fa06","GBIF","iNaturalist Research-grade Observations","HumanObservation","2023","02","23.49262","120.78157","","4.0","","t0074731","Marchantia emarginata","species","Plantae","Marchantiophyta","Marchantiopsida","Marchantiales","Marchantiaceae","Marchantia","4405273486","TBIA","","good","Q20","land","Plantae","Mosses"
"64520eecd9db0801d6afa88f","台灣生物多樣性網絡 TBN","生物多樣性研究所植物標本館(TAIE)苔蘚資料","PreservedSpecimen","2010","05","23.34569444","121.2128888888889","","0","false","t0024158","Leucobryum","genus","Plantae","Bryophyta","Bryopsida","Dicranales","Leucobryaceae","","e347b7f7-a31f-4267-a9e5-f914a16119ce","TBIA","","good","U13","land","Plantae","Mosses"
"655f5fd8ffe55200171c7390","GBIF","University of Cincinnati, Margaret H. Fulford Herbarium - Bryophytes","PreservedSpecimen","1980","06","24.5833","121.4","","2017.0","","t0075956","Sphagnum sericeum","species","Plantae","Bryophyta","Sphagnopsida","Sphagnales","Sphagnaceae","Sphagnum","3416739272","TBIA","","good","J14","land","Plantae","Mosses"
"655f586cffe55200171ae6d9","GBIF","iNaturalist Research-grade Observations","HumanObservation","2023","02","23.474607","120.493455","","332.0","","t0073767","Dumortiera hirsuta","species","Plantae","Marchantiophyta","Marchantiopsida","Marchantiales","Dumortieraceae","Dumortiera","4039357493","TBIA","","good","I01","land","Plantae","Mosses"
